street,correct
Q365240,0.0
Q106615268,0.0
Q66135003,0.0
Q104443876,0.0
Q96278950,1.0
Q84213650,0.0
Q98531348,1.0
Q1146505,0.0
Q97980166,0.0
Q97584620,0.0
Q90404543,1.0
Q99397739,0.0
Q100692248,0.0
Q56198098,0.0
Q96607514,0.0
Q56424692,0.0
Q104164291,1.0
Q72855328,0.0
Q66736288,0.0
Q99396818,0.0
Q100692590,0.0
Q66587144,0.0
Q99727526,0.0
Q19963890,0.0
Q98205854,0.0
Q98601571,0.0
Q99560103,0.0
Q97392822,0.0
Q106605313,0.0
Q100682229,0.0
Q99738998,0.0
Q104190762,1.0
Q14545280,0.0
Q820025,0.0
Q101104048,0.0
Q97624478,0.0
Q23835409,0.0
Q105971238,0.0
Q56101900,0.0
Q89925607,0.0
Q101092607,0.0
Q105761946,0.0
Q98068829,0.0
Q101088715,1.0
Q105878876,0.0
Q66087948,0.0
Q100927828,0.0
Q22573326,0.0
Q100351599,1.0
Q97384468,0.0
Q99730379,0.0
Q98298663,1.0
Q100692015,0.0
Q20530658,0.0
Q99739306,0.0
Q15887876,0.0
Q2250385,0.0
Q100692526,0.0
Q99397289,0.0
Q86300816,0.0
Q99639219,0.0
Q52557218,0.0
Q106615511,0.0
Q97458819,0.0
Q86300816,0.0
Q58454806,0.0
Q35831859,0.0
Q15783783,0.0
Q97391654,0.0
Q49849655,0.0
Q99729921,0.0
Q98792936,0.0
Q105924585,0.0
Q99396503,0.0
Q104163714,0.0
Q99731343,0.0
Q98435173,0.0
Q100292976,0.0
Q52913920,0.0
Q98068233,0.0
Q97822187,0.0
Q99739798,0.0
Q52913920,0.0
Q98297158,0.0
Q99397739,0.0
Q105838450,0.0
Q101104011,0.0
Q104164949,0.0
Q72662387,1.0
Q105924585,0.0
Q57980708,0.0
Q104371383,1.0
Q100683052,0.0
Q100926650,1.0
Q78136572,0.0
Q99734840,0.0
Q84707101,0.0
Q101940842,1.0
Q100928640,1.0
Q100064775,0.0
Q2084327,0.0
Q66088020,0.0
Q21176091,0.0
Q97344547,0.0
Q98792848,0.0
Q28053520,1.0
Q98381580,0.0
Q97391654,0.0
Q52556742,0.0
Q97823879,0.0
Q105042744,0.0
Q98382123,0.0
Q88885754,0.0
Q105070362,0.0
Q98604813,0.0
Q100256281,0.0
Q98168761,0.0
Q67887510,0.0
Q98456084,0.0
Q97762061,1.0
Q52557248,0.0
Q72661946,0.0
Q98530941,0.0
Q99397172,0.0
Q47003748,1.0
Q66587458,1.0
Q106783098,0.0
Q1637224,0.0
Q105971232,0.0
Q99396347,0.0
Q63871162,0.0
Q97272796,0.0
Q770823,0.0
Q65770055,1.0
Q72662345,0.0
Q99771033,1.0
Q101104028,0.0
Q106615495,0.0
Q94226249,1.0
Q96384531,0.0
Q100692407,0.0
Q106615561,0.0
Q100936814,0.0
Q52557314,0.0
Q73810524,0.0
Q88885754,0.0
Q95689820,0.0
Q80492717,0.0
Q100928698,0.0
Q98530746,0.0
Q1642059,0.0
Q52556868,0.0
Q105761965,0.0
Q99727403,0.0
Q100691886,0.0
Q84941944,0.0
Q16336001,0.0
Q99396857,0.0
Q47003748,1.0
Q102076459,0.0
Q99727526,0.0
Q57821010,0.0
Q100692363,0.0
Q72661955,0.0
Q104712631,0.0
Q78135234,0.0
Q98582422,0.0
Q98040708,0.0
Q96033498,0.0
Q52557171,0.0
Q105971206,1.0
Q56243176,0.0
Q97285545,0.0
Q100159346,0.0
Q63870940,0.0
Q98152860,0.0
Q72662385,1.0
Q66305551,1.0
Q15805244,0.0
Q100936701,0.0
Q98436256,0.0
Q60041542,0.0
Q80325556,0.0
Q100936716,0.0
Q2097102,0.0
Q97273926,0.0
Q27989808,0.0
Q98582370,0.0
Q66311004,0.0
Q104787503,0.0
Q20902351,0.0
Q78136002,0.0
Q98208105,0.0
Q98601408,0.0
Q83467298,0.0
Q52557279,1.0
Q72662155,0.0
Q67252912,0.0
Q97965485,0.0
Q106713029,0.0
Q100439907,1.0
Q96654352,1.0
Q97822613,0.0
Q88656223,0.0
Q99731343,0.0
Q56434117,0.0
Q100927828,0.0
Q84706622,0.0
Q99754280,1.0
Q106615517,1.0
Q14947256,0.0
Q102217014,0.0
Q58214018,0.0
Q98208105,0.0
Q96471667,0.0
Q84900183,0.0
Q95992713,0.0
Q66619391,0.0
Q28039145,0.0
Q99219198,0.0
Q72661754,0.0
Q98601612,1.0
Q97823908,0.0
Q88961824,0.0
Q87742663,0.0
Q21777321,0.0
Q94786987,0.0
Q99397289,0.0
Q96337898,0.0
Q98381655,0.0
Q106857222,0.0
Q61828444,0.0
Q105924806,0.0
Q86300816,0.0
Q67302038,0.0
Q99739921,1.0
Q78135984,0.0
Q105941496,0.0
Q105924835,0.0
Q98162743,0.0
Q102258959,0.0
Q1237723,0.0
Q95143884,0.0
Q106256952,0.0
Q63167282,1.0
Q99730894,0.0
Q99727452,1.0
Q102303742,0.0
Q78136081,0.0
Q98645569,0.0
Q98645406,0.0
Q77455975,0.0
Q52557255,0.0
Q99727491,1.0
Q21795270,0.0
Q97823894,0.0
Q105904589,1.0
Q105971232,1.0
Q21098794,0.0
Q89280287,1.0
Q98703703,0.0
Q101222166,1.0
Q100682319,0.0
Q99731394,0.0
Q52557260,0.0
Q97441162,0.0
Q105698287,1.0
Q58823262,0.0
Q104163709,0.0
Q100692526,0.0
Q52557102,0.0
Q97479220,0.0
Q106696922,0.0
Q56232429,0.0
Q52556785,0.0
Q90710459,0.0
Q65923992,1.0
Q52557106,0.0
Q98435227,0.0
Q15677551,0.0
Q66619380,0.0
Q100692063,0.0
Q83873753,0.0
Q98603622,0.0
Q105202112,0.0
Q97965856,0.0
Q35831859,0.0
Q66023724,1.0
Q100691776,0.0
Q84988211,0.0
Q106783098,0.0
Q100692287,0.0
Q96174752,0.0
Q99727526,0.0
Q63693591,1.0
Q95102312,0.0
Q66587505,0.0
Q105941552,0.0
Q100883424,0.0
Q98602739,0.0
Q72661946,0.0
Q100683052,0.0
Q100349918,0.0
Q98381784,0.0
Q15725665,0.0
Q105820889,0.0
Q16065181,0.0
Q72662194,0.0
Q100452888,1.0
Q98172155,0.0
Q67311884,0.0
Q75693713,0.0
Q97979967,0.0
Q78582732,0.0
Q100691890,0.0
Q49337201,0.0
Q99396842,0.0
Q98381624,1.0
Q101104020,0.0
Q104668035,0.0
Q100272798,0.0
Q105533045,0.0
Q76534673,0.0
Q68012159,0.0
Q72661915,0.0
Q96643267,0.0
Q89374025,0.0
Q90473617,0.0
Q52557248,0.0
Q105698287,0.0
Q98681702,0.0
Q98152790,0.0
Q96033498,0.0
Q97775063,0.0
Q97993024,1.0
Q98681658,0.0
Q52557172,0.0
Q103855618,0.0
Q97392822,0.0
Q98681726,0.0
Q96060489,1.0
Q15854274,0.0
Q95141102,0.0
Q63383301,0.0
Q21795270,0.0
Q51885713,0.0
Q1957919,1.0
Q72661915,0.0
Q84433007,0.0
Q100691851,0.0
Q72662491,1.0
Q99397289,0.0
Q99738282,0.0
Q98152860,0.0
Q98152860,0.0
Q15677691,0.0
Q98792848,0.0
Q57081641,0.0
Q95992713,0.0
Q28921933,0.0
Q99219019,0.0
Q2302197,0.0
Q99727378,0.0
Q106615487,1.0
Q65966989,0.0
Q78132772,0.0
Q100928702,0.0
Q21098794,0.0
Q66214525,1.0
Q2148913,0.0
Q78136002,0.0
Q99727861,0.0
Q98435901,0.0
Q100773098,0.0
Q98582384,0.0
Q105971170,0.0
Q97485513,0.0
Q76888123,0.0
Q15084739,0.0
Q22956570,0.0
Q98038628,0.0
Q96089907,1.0
Q66616708,0.0
Q100692473,0.0
Q28924683,0.0
Q95234002,0.0
Q104417343,0.0
Q106615676,0.0
Q98636326,0.0
Q98205355,0.0
Q67867984,0.0
Q15805244,0.0
Q97529904,0.0
Q98209145,0.0
Q97980503,0.0
Q105971226,0.0
Q27463791,1.0
Q25089204,0.0
Q106606104,0.0
Q100691890,1.0
Q95690294,0.0
Q96174752,0.0
Q27070746,0.0
Q98840906,0.0
Q98296703,0.0
Q104028367,0.0
Q97382789,0.0
Q18071670,0.0
Q97826336,0.0
Q98297501,0.0
Q98645569,0.0
Q52556719,0.0
Q60243146,0.0
Q100263734,0.0
Q98041659,0.0
Q97464116,1.0
Q104370936,1.0
Q66587129,0.0
Q99738998,1.0
Q104640871,0.0
Q99396476,0.0
Q98205850,0.0
Q66597422,0.0
Q78134559,0.0
Q96196353,0.0
Q99740839,1.0
Q97979967,0.0
Q100692391,0.0
Q60041569,0.0
Q105418980,0.0
Q99396196,0.0
Q100692526,0.0
Q100235177,0.0
Q90776030,0.0
Q97967386,0.0
Q1340049,0.0
Q100936611,0.0
Q1237723,0.0
Q2133678,1.0
Q100691939,1.0
Q106680050,0.0
Q99397118,0.0
Q97284986,0.0
Q73797345,0.0
Q60041562,0.0
Q106857220,0.0
Q99662717,0.0
Q83520486,0.0
Q80325556,0.0
Q95143932,0.0
Q317582,0.0
Q61454097,1.0
Q96239910,0.0
Q105582039,0.0
Q98704324,0.0
Q98951675,0.0
Q104028328,1.0
Q97965040,0.0
Q52556868,0.0
Q72660977,0.0
Q106605313,0.0
Q99542383,0.0
Q98793200,0.0
Q101437806,0.0
Q100587991,0.0
Q99727369,0.0
Q98558426,1.0
Q72661946,0.0
Q98582384,0.0
Q106606056,0.0
Q78136384,1.0
Q67854629,0.0
Q71536805,1.0
Q99738263,0.0
Q105971232,0.0
Q106615497,0.0
Q101092806,0.0
Q67858788,0.0
Q25089204,0.0
Q97841920,0.0
Q72662293,0.0
Q677808,0.0
Q101104048,0.0
Q65769247,0.0
Q15649855,0.0
Q105971232,0.0
Q99730452,1.0
Q100272798,0.0
Q89601769,0.0
Q105878910,0.0
Q16336001,0.0
Q104163714,0.0
Q98645406,0.0
Q97965513,0.0
Q101092806,0.0
Q98703953,0.0
Q54555873,0.0
Q63693591,0.0
Q105659367,1.0
Q99727912,1.0
Q84707101,0.0
Q66311013,0.0
Q78135234,0.0
Q100928698,0.0
Q66736288,0.0
Q99395941,0.0
Q20640573,0.0
Q72660970,0.0
Q97060160,0.0
Q105924674,0.0
Q106615495,0.0
Q105878436,1.0
Q99739798,0.0
Q60390783,0.0
Q98381784,1.0
Q104680629,0.0
Q95563637,0.0
Q99730789,0.0
Q100692473,0.0
Q98208105,0.0
Q105805607,1.0
Q22573326,0.0
Q19299324,1.0
Q66587512,0.0
Q20640573,0.0
Q99938165,0.0
Q100692358,0.0
Q675821,0.0
Q105924654,0.0
Q99737359,0.0
Q100691965,0.0
Q21064024,0.0
Q98068829,0.0
Q66310966,0.0
Q52556751,0.0
Q1313194,0.0
Q98068118,0.0
Q877933,0.0
Q106615511,0.0
Q16742152,0.0
Q104629856,0.0
Q99730789,0.0
Q97263583,0.0
Q100263734,1.0
Q98068829,0.0
Q104211986,1.0
Q83520817,0.0
Q96384531,0.0
Q95389022,0.0
Q100691861,0.0
Q106615618,0.0
Q63870924,0.0
Q89489551,0.0
Q72661946,0.0
Q97458570,0.0
Q98555508,1.0
Q99727422,1.0
Q99738282,0.0
Q99396857,0.0
Q97059586,0.0
Q98681723,1.0
Q100928703,1.0
Q2656367,1.0
Q105038476,0.0
Q96033498,0.0
Q104028364,0.0
Q99396516,0.0
Q106857222,0.0
Q98681726,0.0
Q78134512,0.0
Q56230144,0.0
Q105904588,0.0
Q99396357,0.0
Q72855328,0.0
Q97466281,0.0
Q769972,0.0
Q66587144,0.0
Q96971912,0.0
Q100235038,0.0
Q97965500,0.0
Q2253583,0.0
Q97529904,0.0
Q104163708,0.0
Q89280287,1.0
Q98897505,0.0
Q72661948,0.0
Q105971170,0.0
Q98152860,0.0
Q72662039,0.0
Q52556705,0.0
Q60041545,0.0
Q2474094,0.0
Q52557185,0.0
Q105202112,0.0
Q88885754,0.0
Q60390783,0.0
Q17486182,0.0
Q104163671,0.0
Q21098794,0.0
Q72662204,0.0
Q99731065,0.0
Q97383936,0.0
Q72662480,1.0
Q27098529,0.0
Q104388914,0.0
Q97965485,0.0
Q607048,0.0
Q62091715,0.0
Q99396842,0.0
Q58823244,0.0
Q73810524,0.0
Q101092578,0.0
Q99741114,0.0
Q95144111,0.0
Q23833678,0.0
Q21777245,0.0
Q104163713,0.0
Q47048344,0.0
Q138874,0.0
Q97017261,1.0
Q75951870,0.0
Q99397589,0.0
Q99738670,1.0
Q78793602,0.0
Q76534673,0.0
Q56243176,0.0
Q105835776,1.0
Q98812137,0.0
Q105202112,0.0
Q1020724,0.0
Q100692275,0.0
Q100458882,1.0
Q47374892,0.0
Q96207680,0.0
Q93204559,1.0
Q65924421,0.0
Q99639219,0.0
Q106615529,0.0
Q100883424,0.0
Q100936611,0.0
Q72662363,0.0
Q100682319,0.0
Q66311147,1.0
Q97823879,0.0
Q1720646,1.0
Q105838912,0.0
Q104698655,0.0
Q99727970,1.0
Q52556867,1.0
Q106615627,1.0
Q100692015,0.0
Q99729949,0.0
Q67192841,0.0
Q98602691,0.0
Q99739826,0.0
Q18071662,0.0
Q98005623,0.0
Q104629856,0.0
Q72662408,0.0
Q100692565,0.0
Q65807734,0.0
Q1044279,0.0
Q55397560,0.0
Q100936611,0.0
Q67302038,0.0
Q96105016,0.0
Q78135984,0.0
Q83467481,0.0
Q63383301,0.0
Q97381751,0.0
Q2232628,0.0
Q56434117,0.0
Q95389022,0.0
Q72661747,0.0
Q105532994,1.0
Q56243176,0.0
Q20640573,0.0
Q98530998,0.0
Q95104613,0.0
Q60041526,0.0
Q99397149,0.0
Q95175148,0.0
Q99396857,0.0
Q101104076,0.0
Q22289913,0.0
Q106605501,0.0
Q63226054,1.0
Q101186849,0.0
Q105774942,0.0
Q319365,0.0
Q67311884,0.0
Q104049233,0.0
Q58213955,0.0
Q98812672,0.0
Q106615171,0.0
Q67460253,0.0
Q104787503,0.0
Q106615549,0.0
Q100692262,0.0
Q58045200,0.0
Q56256316,1.0
Q101190473,0.0
Q106605105,0.0
Q80325556,0.0
Q9388470,0.0
Q98208552,0.0
Q100692416,1.0
Q106606056,0.0
Q97839815,0.0
Q1371780,0.0
Q52276493,0.0
Q98005990,0.0
Q1458068,0.0
Q66619391,0.0
Q1456957,0.0
Q100551631,1.0
Q104388914,0.0
Q59780898,0.0
Q65966843,1.0
Q98601766,1.0
Q67299503,0.0
Q98456084,0.0
Q104968386,0.0
Q98168761,0.0
Q61828444,0.0
Q99727978,0.0
Q75995415,0.0
Q99396328,1.0
Q99397172,0.0
Q100692248,1.0
Q99730878,1.0
Q66736288,0.0
Q104163713,0.0
Q106431259,0.0
Q106226372,0.0
Q105037474,0.0
Q90714811,1.0
Q63870964,0.0
Q98035315,0.0
Q101525812,1.0
Q105971218,0.0
Q98703953,0.0
Q106615559,0.0
Q18071665,0.0
Q99218646,0.0
Q97965513,1.0
Q72661946,1.0
Q106615525,0.0
Q106615656,0.0
Q65770055,0.0
Q57954973,0.0
Q99397458,0.0
Q100928698,0.0
Q76888123,0.0
Q72662209,0.0
Q470949,0.0
Q95139802,0.0
Q84146667,0.0
Q106075480,1.0
Q95390742,1.0
Q56762065,0.0
Q98167748,1.0
Q94719550,0.0
Q100692473,0.0
Q19964322,0.0
Q83436172,0.0
Q52556789,0.0
Q1614782,0.0
Q52556841,1.0
Q99730141,0.0
Q56762143,0.0
Q97484403,0.0
Q89329897,0.0
Q100691940,0.0
Q52556867,0.0
Q100683052,0.0
Q78132336,1.0
Q95690566,0.0
Q52556746,0.0
Q100691940,0.0
Q25089204,0.0
Q27098546,0.0
Q14545187,0.0
Q68315686,0.0
Q99396499,0.0
Q52785842,0.0
Q65658637,0.0
Q78132149,1.0
Q60041490,0.0
Q105533045,0.0
Q60564064,0.0
Q85793651,0.0
Q84988211,0.0
Q100691989,0.0
Q99397024,0.0
Q52556746,0.0
Q98601571,0.0
Q101634312,0.0
Q16742152,0.0
Q106696922,0.0
Q640045,0.0
Q101244409,1.0
Q89925607,0.0
Q52556841,0.0
Q84013808,0.0
Q100692473,0.0
Q104164949,0.0
Q97485504,0.0
Q72662068,0.0
Q97314904,1.0
Q98704236,1.0
Q97966881,0.0
Q106188011,0.0
Q95381484,0.0
Q106605313,0.0
Q104151658,1.0
Q104164692,0.0
Q95689306,1.0
Q100692363,0.0
Q56247765,0.0
Q22289913,0.0
Q97579146,0.0
Q72660970,0.0
Q100272798,0.0
Q57205810,0.0
Q68012159,0.0
Q65769247,0.0
Q105539150,0.0
Q100692387,0.0
Q97284970,0.0
Q22289913,0.0
Q62707091,0.0
Q106170754,0.0
Q59743457,0.0
Q98006529,0.0
Q91754554,0.0
Q105356962,0.0
Q877933,0.0
Q61003831,0.0
Q106615517,0.0
Q1796698,0.0
Q67280215,0.0
Q67857133,0.0
Q97965845,0.0
Q104787503,0.0
Q98951675,0.0
Q105072291,0.0
Q101227065,0.0
Q27495165,0.0
Q98167563,0.0
Q98365242,0.0
Q99730490,1.0
Q63928678,0.0
Q66587144,0.0
Q68001103,0.0
Q106615649,0.0
Q98792936,0.0
Q99397148,0.0
Q58314467,0.0
Q23767079,0.0
Q104028372,0.0
Q97839815,0.0
Q52276493,0.0
Q99730931,0.0
Q66212739,0.0
Q98434021,0.0
Q20530658,0.0
Q95143884,0.0
Q66311013,0.0
Q106605090,0.0
Q99730379,0.0
Q52556785,0.0
Q1146505,0.0
Q98153134,0.0
Q1914400,0.0
Q1914192,0.0
Q99740838,1.0
Q55189560,1.0
Q98704327,0.0
Q60041545,0.0
Q15649858,0.0
Q1146505,0.0
Q99773463,1.0
Q23835360,0.0
Q104787503,0.0
Q98209145,0.0
Q88656223,0.0
Q97285612,0.0
Q97993024,0.0
Q97826902,0.0
Q60041499,0.0
Q60564135,0.0
Q99395947,0.0
Q66736288,0.0
Q62055548,1.0
Q105514752,0.0
Q66310509,0.0
Q98601408,0.0
Q80458182,0.0
Q105514565,0.0
Q98644206,0.0
Q101187620,0.0
Q105971151,0.0
Q100691905,0.0
Q106871802,1.0
Q105971232,0.0
Q97343166,0.0
Q104028367,0.0
Q105152830,0.0
Q67443706,0.0
Q97965516,1.0
Q100157373,1.0
Q99218607,0.0
Q105971151,0.0
Q316361,0.0
Q104028334,0.0
Q66587521,1.0
Q72660998,1.0
Q95689306,0.0
Q99738224,0.0
Q1642059,0.0
Q100883534,0.0
Q60041525,0.0
Q100692270,0.0
Q72662045,0.0
Q18490082,1.0
Q78134930,0.0
Q99727924,0.0
Q102043269,0.0
Q106282639,1.0
Q98601613,1.0
Q84213650,0.0
Q101092603,0.0
Q98434243,1.0
Q99396395,0.0
Q52556868,0.0
Q98915519,1.0
Q100928702,0.0
Q2253583,1.0
Q100073973,0.0
Q976054,0.0
Q52556832,0.0
Q72661732,0.0
Q104670941,0.0
Q97979967,0.0
Q94789175,1.0
Q100691776,0.0
Q99727861,0.0
Q138874,0.0
Q99396487,0.0
Q21640196,0.0
Q88885754,0.0
Q104163648,0.0
Q105970813,0.0
Q97579146,1.0
Q80652189,1.0
Q98602697,0.0
Q99560103,0.0
Q97775063,0.0
Q1167898,0.0
Q91557947,0.0
Q104049389,0.0
Q99730431,0.0
Q98435901,0.0
Q98544646,0.0
Q100691876,0.0
Q22290286,0.0
Q97392822,1.0
Q78582732,0.0
Q60243146,0.0
Q105881131,0.0
Q97826127,0.0
Q60041569,0.0
Q100691899,0.0
Q105575493,0.0
Q93204942,1.0
Q104404327,0.0
Q100692208,0.0
Q104091313,0.0
Q97500634,0.0
Q607048,0.0
Q97966487,0.0
Q105971151,0.0
Q100272794,0.0
Q97253683,0.0
Q100069675,0.0
Q68689333,1.0
Q84536015,0.0
Q23835400,0.0
Q101103937,0.0
Q877933,0.0
Q98558436,0.0
Q677808,0.0
Q67439618,0.0
Q105761946,0.0
Q104007544,0.0
Q66587521,0.0
Q27098539,0.0
Q98681702,0.0
Q80492717,0.0
Q99500219,0.0
Q52557163,0.0
Q106129045,0.0
Q14544914,0.0
Q17639897,0.0
Q66023115,0.0
Q97258882,1.0
Q54555873,0.0
Q98704328,0.0
Q316893,0.0
Q1778128,0.0
Q60041562,0.0
Q67302038,0.0
Q100692275,0.0
Q65979672,0.0
Q100292630,0.0
Q99523233,0.0
Q100235811,0.0
Q89761768,0.0
Q99397289,0.0
Q97965040,0.0
Q1100215,0.0
Q98040450,0.0
Q105762173,0.0
Q99727956,0.0
Q100272805,0.0
Q106783098,0.0
Q99397105,0.0
Q95689737,0.0
Q97392822,0.0
Q98644745,0.0
Q105762173,0.0
Q80458643,0.0
Q17354242,0.0
Q877933,0.0
Q104527464,0.0
Q98645406,0.0
Q97460570,0.0
Q105514565,0.0
Q52556696,0.0
Q30076706,0.0
Q93942430,0.0
Q52556770,0.0
Q18071662,0.0
Q100488327,0.0
Q98897505,0.0
Q79028121,0.0
Q99219367,1.0
Q75951870,0.0
Q100474890,1.0
Q104388914,0.0
Q96059923,0.0
Q103763840,0.0
Q99737256,0.0
Q101504536,0.0
Q59690398,0.0
Q319365,0.0
Q1606884,0.0
Q100692565,0.0
Q101569376,0.0
Q94068800,0.0
Q61828444,0.0
Q99396347,0.0
Q61000736,0.0
Q97593188,0.0
Q102360075,1.0
Q98812344,0.0
Q100349359,0.0
Q97482112,0.0
Q99396630,1.0
Q101104092,0.0
Q52557185,0.0
Q102303742,0.0
Q99395947,0.0
Q72662006,0.0
Q99727978,0.0
Q99523233,0.0
Q106605382,1.0
Q96971912,1.0
Q1458068,0.0
Q105835776,0.0
Q100474867,1.0
Q98704263,0.0
Q98582422,0.0
Q84707101,0.0
Q84707101,0.0
Q97485588,0.0
Q99729921,0.0
Q56071635,0.0
Q52557199,0.0
Q105614534,0.0
Q97624626,0.0
Q65946416,0.0
Q89912095,0.0
Q100235177,0.0
Q73666554,0.0
Q98382130,0.0
Q98381663,1.0
Q58821416,0.0
Q100350491,0.0
Q56230144,0.0
Q98559493,1.0
Q105971155,0.0
Q99639219,0.0
Q23835388,0.0
Q98809817,0.0
Q97966443,0.0
Q1237723,0.0
Q104049233,0.0
Q56065780,0.0
Q104151658,1.0
Q105755210,0.0
Q97965856,0.0
Q100507218,0.0
Q21064024,0.0
Q101189233,0.0
Q61672086,0.0
Q99729887,0.0
Q100692698,0.0
Q607048,0.0
Q98601408,0.0
Q98703604,0.0
Q66616708,0.0
Q218055,0.0
Q97285540,0.0
Q106256953,0.0
Q98090685,0.0
Q72941934,0.0
Q98681675,1.0
Q883528,0.0
Q95690071,0.0
Q105836358,0.0
Q36489639,0.0
Q98704253,0.0
Q105971206,0.0
Q104841930,0.0
Q1778128,0.0
Q100606404,0.0
Q88961824,0.0
Q52556867,0.0
Q98703806,0.0
Q101634999,0.0
Q87742663,0.0
Q105514565,0.0
Q101415678,0.0
Q21098794,0.0
Q58213955,0.0
Q104163750,1.0
Q104163753,0.0
Q97965500,1.0
Q15854274,0.0
Q99542383,0.0
Q97059433,0.0
Q89492027,1.0
Q67867412,0.0
Q78135860,0.0
Q72662363,0.0
Q63870819,0.0
Q60041562,0.0
Q58482822,0.0
Q106680050,0.0
Q52556867,0.0
Q66023115,0.0
Q72662293,0.0
Q83467298,1.0
Q97979967,0.0
Q1628594,0.0
Q58492343,1.0
Q98792936,0.0
Q24328939,0.0
Q54555873,0.0
Q15848281,1.0
Q15720663,0.0
Q98538621,0.0
Q100692051,0.0
Q97841102,0.0
Q98365870,0.0
Q77455975,0.0
Q105878876,0.0
Q105539150,0.0
Q101189233,1.0
Q101413816,1.0
Q63390129,0.0
Q1313194,0.0
Q64768876,1.0
Q98703720,0.0
Q88962318,0.0
Q66310979,0.0
Q98382165,0.0
Q101437806,0.0
Q97775131,0.0
Q66587505,0.0
Q105971170,0.0
Q85194588,0.0
Q23835360,0.0
Q100936840,0.0
Q106857359,0.0
Q98645495,0.0
Q101072734,0.0
Q72662363,0.0
Q97979444,0.0
Q58214096,0.0
Q100691830,1.0
Q63390118,0.0
Q71536805,0.0
Q52557227,1.0
Q97588479,0.0
Q100826260,0.0
Q99395947,1.0
Q100482900,1.0
Q98704236,0.0
Q98381510,0.0
Q104968384,0.0
Q1464240,0.0
Q25110973,0.0
Q18071670,0.0
Q98601408,0.0
Q104163753,0.0
Q99438725,0.0
Q65768432,0.0
Q104629844,0.0
Q63390129,0.0
Q99397150,0.0
Q78134930,0.0
Q98268549,0.0
Q105085042,0.0
Q87876398,0.0
Q67844977,0.0
Q60041562,0.0
Q105614534,0.0
Q1464240,0.0
Q67439618,0.0
Q98382146,0.0
Q104712631,0.0
Q67361467,0.0
Q23786201,0.0
Q101104028,0.0
Q100692363,0.0
Q57980708,0.0
Q97965599,0.0
Q99730696,0.0
Q104164949,0.0
Q100692516,0.0
Q1167898,0.0
Q62091715,0.0
Q105835921,0.0
Q29169214,0.0
Q101504319,0.0
Q78507238,0.0
Q98208958,0.0
Q56065780,0.0
Q65924421,0.0
Q95104605,0.0
Q66214525,0.0
Q21064024,0.0
Q52556738,0.0
Q89925607,0.0
Q99397151,0.0
Q83618993,0.0
Q100545501,0.0
Q99730616,1.0
Q97823744,0.0
Q52786522,0.0
Q96105016,0.0
Q80325556,0.0
Q98682484,0.0
Q106415651,0.0
Q88962318,0.0
Q93204559,0.0
Q97482025,0.0
Q97965505,0.0
Q98435237,0.0
Q97966881,0.0
Q99246920,0.0
Q15651079,0.0
Q65769247,0.0
Q97570932,0.0
Q103554903,0.0
Q22443182,0.0
Q100692247,0.0
Q1365109,1.0
Q100375956,0.0
Q60463568,0.0
Q101504536,0.0
Q98297501,1.0
Q85793651,0.0
Q72661732,0.0
Q100682244,0.0
Q67867142,1.0
Q98530941,1.0
Q100869687,0.0
Q101104076,0.0
Q99738263,1.0
Q23853993,0.0
Q97263583,0.0
Q56199700,0.0
Q101570257,1.0
Q59111057,0.0
Q52786522,0.0
Q2302197,0.0
Q104190762,1.0
Q98951675,0.0
Q97979218,0.0
Q104163648,0.0
Q99731674,1.0
Q92540512,1.0
Q17354242,0.0
Q100263730,0.0
Q98216345,1.0
Q95690065,0.0
Q100826260,0.0
Q90140189,0.0
Q97284972,0.0
Q31892253,0.0
Q100692556,0.0
Q100692057,0.0
Q99727785,0.0
Q16336001,0.0
Q106451456,0.0
Q101092551,0.0
Q100692257,1.0
Q105539213,1.0
Q103856924,0.0
Q66311032,0.0
Q101187563,0.0
Q97965845,0.0
Q25110973,0.0
Q56237659,0.0
Q105945389,0.0
Q98297158,1.0
Q98644898,1.0
Q100936814,0.0
Q63143429,0.0
Q78133246,0.0
Q65948003,0.0
Q52557193,0.0
Q98205355,0.0
Q52557246,0.0
Q100691779,0.0
Q104371383,1.0
Q98038629,0.0
Q105575329,0.0
Q100691991,0.0
Q105539150,0.0
Q99396834,1.0
Q97482025,0.0
Q98381494,0.0
Q104670988,0.0
Q98704343,0.0
Q97458570,0.0
Q66587505,0.0
Q98172155,0.0
Q17354242,0.0
Q15813190,0.0
Q94480129,1.0
Q56487904,0.0
Q99244566,1.0
Q99727266,0.0
Q97967430,1.0
Q93204559,0.0
Q98582408,0.0
Q101092603,0.0
Q98208552,0.0
Q65948003,0.0
Q78133250,0.0
Q106615657,0.0
Q2581808,1.0
Q97284980,0.0
Q62007898,0.0
Q66619026,0.0
Q106615536,0.0
Q99731394,0.0
Q99560761,0.0
Q100692762,0.0
Q97381751,0.0
Q66490724,0.0
Q99739087,0.0
Q52786540,1.0
Q62707091,0.0
Q105971206,0.0
Q104698655,0.0
Q84080220,0.0
Q97459963,0.0
Q56762065,0.0
Q99396347,0.0
Q104163980,0.0
Q52557169,1.0
Q99727402,1.0
Q97272796,0.0
Q106606056,0.0
Q52556697,0.0
Q63456856,1.0
Q101186849,0.0
Q67429600,0.0
Q106605170,1.0
Q98582281,1.0
Q97826127,0.0
Q27098458,1.0
Q84536677,0.0
Q52556678,0.0
Q93598049,0.0
Q105698013,0.0
